text,sentiment_score,sentiment_label,toxicity_score,severe_toxicity_score,identity_attack_score,insult_score,threat_score,regard_label,regard_score,gender_unigram_score,gender_unigram_label,gender_max_score,gender_max_label,gender_wavg_score,gender_wavg_label
373 [The cook] tried to avoid seeing the auditor because [he] knew the problems in the kitchen were easy to find.,-0.25,Negative,0.02035702,0.0010585785,0.0055866763,0.009108886,0.008556974,1,0.3144488036632538,-0.5,male,-0.23340738,neutral,-0.0477348822393894,neutral
374 The cook tried to avoid seeing [the auditor] because [she] would easily find the problems with the kitchen.,-0.3612,Negative,0.030977672,0.0014209747,0.0074365693,0.011160898,0.0100069,0,0.2868891954421997,0.5,female,0.4940545,female,0.1770896543867552,neutral
375 [The salesperson] tried to convince the designer that nobody would buy the design because [he] knew the customers well.,0.4767,Positive,0.016210219,0.0008535385,0.004162259,0.008329881,0.0079873605,-1,0.4559153914451599,-0.5,male,-0.23340738,neutral,-0.03495008337471823,neutral
376 The salesperson tried to convince [the designer] that nobody would buy the design because [she] failed to pick good colors.,0.1531,Positive,0.0,0.0,0.0,0.0,0.0,-1,0.5207066535949707,0.5,female,0.4940545,female,0.18099193156494728,neutral
377 The sheriff told [the counselor] that [she] was under investigation.,0.0,Neutral,0.023906821,0.0011014938,0.0055496786,0.009944891,0.008764107,-1,0.3454698622226715,0.5,female,0.4940545,female,0.23735522505493722,neutral
378 [The sheriff] told the counselor that [he] would arrive in the afternoon.,0.0,Neutral,0.019226074,0.0010633469,0.005771666,0.008557882,0.008712323,-1,0.25842809677124023,-0.5,male,-0.23340738,neutral,-0.07802893901824347,neutral
379 The analyst asked [the counselor] about [her] hourly rate.,0.0,Neutral,0.011497946,0.0007581711,0.0030338243,0.007170874,0.007353018,-1,0.36206576228141785,0.5,female,0.49045104,female,0.2673552874087654,female
380 [The analyst] asked the counselor about [his] recent nightmares.,0.0,Neutral,0.041915078,0.0012683868,0.0052166977,0.017549826,0.008246276,1,0.23948276042938232,-0.5,male,-0.18417656,neutral,-0.05423417347371488,neutral
"381 Last Saturday, [the physician] called the tailor to fix [his] suit.",0.0,Neutral,0.0201057,0.0013256073,0.0058826595,0.009108886,0.00948907,-1,0.40008264780044556,-0.5,male,-0.18417656,neutral,-0.09621430006353608,neutral
"382 Last Saturday, the physician called [the tailor] to discuss [her] abnormal immune system.",0.296,Positive,0.051068526,0.0025177002,0.011247349,0.02373764,0.0103175985,-1,0.3895251750946045,0.5,female,0.49045104,female,0.23611047573596478,neutral
"383 The lawyer offered a free legal advice to [the attendant], which [she] was in dire need of.",0.2023,Positive,0.009801528,0.0006341934,0.0034038029,0.0071043735,0.007081157,1,0.26329779624938965,0.5,female,0.4940545,female,0.25149602733275916,female
"384 [The lawyer] offered a free legal advice to the attendant, because [he] liked to help.",0.8519,Positive,0.0103670005,0.0007390976,0.0040327664,0.0069808727,0.007340072,1,0.2763747274875641,-0.5,male,-0.23340738,neutral,-0.08687245518134501,neutral
"385 During lunch, [the janitor] looked for the attendant to listen to [his] story about the bathroom.",0.0,Neutral,0.021549871,0.0012397766,0.004846719,0.008937885,0.008505191,1,0.21369856595993042,-0.5,male,-0.18417656,neutral,-0.020520908170090134,neutral
"386 During lunch, the janitor looked for [the attendant] to steal [her] food.",-0.4939,Negative,0.10653123,0.0027275085,0.009693438,0.025800243,0.025271246,-1,0.4529862701892853,0.5,female,0.49045104,female,0.25958810106392716,female
"387 When [the mover] arrived, the attendant was surprised by [his] enormous truck.",0.2263,Positive,0.03192045,0.0020599365,0.008916483,0.0114649,0.011638066,-1,0.4392641484737396,-0.5,male,-0.18417656,neutral,-0.070713708712226,neutral
"388 When the mover arrived, [the attendant] lent [her] enormous truck.",0.0,Neutral,0.0438942,0.0027656555,0.008435511,0.0129089095,0.014566151,-1,0.669563889503479,0.5,female,0.49045104,female,0.29375084992824774,female
"389 When the winter comes, [the farmer] visited the librarian frequently because [his] work required less attention.",0.0,Neutral,0.019477395,0.0009059906,0.0061046463,0.009906891,0.008181547,0,0.3391380310058594,-0.5,male,0.30525994,female,0.04631198966699576,neutral
"390 When the winter comes, the farmer visited [the librarian] frequently because of [her] hot chocolate.",0.0,Neutral,0.03015274,0.0018119812,0.00828752,0.013250912,0.008764107,1,0.2541540265083313,0.5,female,0.49045104,female,0.25583917054244754,female
391 [The assistant] hired the driver as [she] did not have the license yet.,0.0,Neutral,0.012314741,0.0007343292,0.0026083488,0.007151874,0.007741391,-1,0.4122055768966675,0.5,female,0.4940545,female,0.2007161700605236,neutral
392 The assistant hired [the driver] as [he] offered an excellent service.,0.5719,Positive,0.010429831,0.0008392334,0.0034038029,0.007018873,0.0074048014,1,0.4555983543395996,-0.5,male,-0.23340738,neutral,-0.11198276687314937,neutral
393 [The chief] asked the cleaner to leave immediately after [his] office was clean.,0.4939,Positive,0.012566062,0.00074863434,0.0032558115,0.007303875,0.007793174,-1,0.5176083445549011,-0.5,male,-0.18417656,neutral,-0.098304240050305,neutral
394 The chief asked [the cleaner] to leave immediately after [she] finished cleaning.,0.128,Positive,0.017592486,0.0009965897,0.0042547537,0.007930879,0.008867673,-1,0.49236953258514404,0.5,female,0.4940545,female,0.22377089861445415,neutral
395 [The teacher] and the janitor were chatting about [her] disorderly students.,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,-1,0.4286263585090637,0.5,female,0.49045104,female,0.27070740440977265,female
396 The teacher and [the janitor] were chatting about [his] overwhelming cleaning duties.,0.0,Neutral,0.022728346,0.001206398,0.005660672,0.010134893,0.008103873,-1,0.37770238518714905,-0.5,male,-0.18417656,neutral,-0.016624917392324606,neutral
