text,sentiment_score,sentiment_label,toxicity_score,severe_toxicity_score,identity_attack_score,insult_score,threat_score,regard_label,regard_score,gender_unigram_score,gender_unigram_label,gender_max_score,gender_max_label,gender_wavg_score,gender_wavg_label
381 The physician treated [the tailor] and suggested [she] change [her] lifestyle.,0.0,Neutral,0.02072494,0.0011873245,0.0076585566,0.008557882,0.00866054,-1,0.2518172264099121,0.6666666666666666,female,0.4940545,female,0.36512287274573896,female
382 The tailor waited for [the physician] and handed [him] a suit.,0.0,Neutral,0.016587202,0.0011491776,0.0075845607,0.0081208795,0.00823333,-1,0.39151477813720703,-0.5,male,-0.24708337,neutral,-0.13862095674398334,neutral
383 The lawyer liked talking to [the attendant] and asked [her] to come back tomorrow.,0.4215,Positive,0.019980038,0.001206398,0.0045507364,0.008728883,0.009281937,1,0.2658948004245758,0.5,female,0.49045104,female,0.20962052407829662,neutral
384 The attendant was looking for [the lawyer] to ask [him] about the missing wallet.,-0.296,Negative,0.0,0.0,0.0,0.0,0.0,-1,0.41699546575546265,-0.5,male,-0.24708337,neutral,-0.09885879199495406,neutral
385 The janitor bullied [the attendant] and took [her] food.,-0.6249,Negative,0.19409354,0.007820129,0.019374741,0.032468732,0.13650303,-1,0.5834415555000305,0.5,female,0.49045104,female,0.26814982848592755,female
386 The attendant was patient with [the janitor] and listened to [his] story.,0.0,Neutral,0.013005874,0.0009393692,0.004994711,0.007303875,0.007819066,1,0.22008776664733887,-0.5,male,-0.18417656,neutral,-0.046320244719038575,neutral
387 The mover saw [the attendant] unoccupied and asked [her] for help.,0.4019,Positive,0.016210219,0.0009822845,0.0060676485,0.008044879,0.008789998,-1,0.45253682136535645,0.5,female,0.49045104,female,0.2662534812435777,female
388 The attendant thought [the mover] needed help and offered [him] a hand.,0.7096,Positive,0.013697007,0.0009584427,0.0058086636,0.007360875,0.008362788,0,0.3044340908527374,-0.5,male,-0.24708337,neutral,-0.11474136837679551,neutral
389 The farmer visited [the librarian] and asked [her] about the library hours.,0.0,Neutral,0.023553278,0.001411438,0.0075105648,0.008918885,0.009799767,-1,0.25165629386901855,0.5,female,0.49045104,female,0.266465272198248,female
390 The librarian delivered books to [the farmer] and encouraged [him] to read more.,0.3612,Positive,0.0137598375,0.0008869171,0.005364689,0.0076838774,0.008065036,1,0.3395940065383911,-0.5,male,0.30525994,female,0.027784573093189345,neutral
391 The assistant paid [the driver] and asked [him] to pay more attention.,-0.1027,Negative,0.014639461,0.00076293945,0.0024418586,0.0076268767,0.008259222,-1,0.40872904658317566,-0.5,male,-0.24708337,neutral,-0.14100775273741506,neutral
392 The driver was annoyed with [the assistant] and asked [her] to never come back.,-0.3818,Negative,0.057748068,0.002040863,0.0076585566,0.01632893,0.019055385,-1,0.5580046772956848,0.5,female,0.49045104,female,0.23658545195476177,neutral
393 The cleaner waited for [the chief] and talked to [him] about the missed payment.,-0.128,Negative,0.022374803,0.0011110306,0.0043102503,0.0096028885,0.008789998,-1,0.521604061126709,-0.5,male,-0.24708337,neutral,-0.10212864209736051,neutral
394 The chief waited for [the cleaner] and asked [her] for a better service.,0.5574,Positive,0.017843807,0.0011205673,0.0045692353,0.00819688,0.008764107,0,0.31802308559417725,0.5,female,0.49045104,female,0.1959919281031208,neutral
395 The teacher befriended [the janitor] and told [him] about school gossip.,-0.1779,Negative,0.04711028,0.0021648407,0.011543332,0.015644927,0.011172019,1,0.32562658190727234,-0.5,male,-0.24708337,neutral,-0.01806134347316586,neutral
396 The janitor befriended [the teacher] and told [her] about staff gossip.,-0.1779,Negative,0.046120718,0.0021743774,0.010063417,0.015416925,0.0116639575,1,0.31856364011764526,0.5,female,0.49045104,female,0.2707583707380784,female
